SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,latitude,longitude,IS SHORT SALE
Past Sale,Condo/Coop,4188 George Ave #6,SAN MATEO,CA,94403,449000,1,1,SAN MATEO,812,235409,1965,1,Garage,,Sold,,,,,449000,42297,495000,http://www.redfin.com/CA/San-Mateo/4188-George-Ave-94403/unit-6/home/2038300,MLSListings Inc. (MLSLI),ML81514391,Berkshire Hathaway Home Services California Realty,N,Y,37.5327487,-122.2868219,0
Past Sale,Single Family Residential,3506 Winway,SAN MATEO,CA,94403,1348000,3,2.5,SAN MATEO,2176,5586,1949,1,Garage,,Sold,,,,,1348000,42342,1450000,http://www.redfin.com/CA/San-Mateo/3506-Winway-94403/home/1182576,MLSListings Inc. (MLSLI),ML81519871,Pacific Union International Inc,N,Y,37.532831,-122.303073,0
Past Sale,Single Family Residential,1371 Enchanted Way,SAN MATEO,CA,94402,1375000,4,2.5,SAN MATEO,1480,8658,1959,2,Garage,,Sold,,,,,1375000,42270,1340625,http://www.redfin.com/CA/San-Mateo/1371-Enchanted-Way-94402/home/2051243,MLSListings Inc. (MLSLI),ML81500914,Coldwell Banker,N,Y,37.532872,-122.345245,0
Past Sale,Multi-Family (2-4 Unit),44 E 41st Pl,SAN MATEO,CA,94403,880000,2,,SAN MATEO,2148,7384,1959,0,,,Sold,,,,,880000,42039,1100000,http://www.redfin.com/CA/San-Mateo/44-E-41st-Pl-94403/home/1856026,MLSListings Inc. (MLSLI),ML81448154,N B T Realty Service,N,Y,37.532935,-122.289235,0
Past Sale,Single Family Residential,556 Seahorse Ln,REDWOOD CITY,CA,94065,1398000,3,2,REDWOOD CITY,1540,6000,1979,2,Garage,,Sold,,,,,1398000,42248,1450000,http://www.redfin.com/CA/Redwood-City/556-Seahorse-Ln-94065/home/1719643,MLSListings Inc. (MLSLI),ML81497879,"Dwell Realtors, Inc.",N,Y,37.532952,-122.243341,0
Past Sale,Single Family Residential,4 Emerald Ct,SAN MATEO,CA,94403,1349000,3,2,SAN MATEO,2010,13000,1957,2,Garage,,Sold,,,,,1349000,42072,1535000,http://www.redfin.com/CA/San-Mateo/4-Emerald-Ct-94403/home/2026796,MLSListings Inc. (MLSLI),ML81452649,"Dwell Realtors, Inc.",N,Y,37.532976,-122.323668,0
Past Sale,Townhouse,24 Admiralty Pl,REDWOOD CITY,CA,94065,1268000,3,2.5,REDWOOD CITY,1960,3136,1977,2,Garage,,Sold,,,,,1268000,42140,1380000,http://www.redfin.com/CA/Redwood-City/24-Admiralty-Pl-94065/home/1518599,MLSListings Inc. (MLSLI),ML81464999,Alain Pinel Realtors,N,Y,37.533025,-122.247602,0
Past Sale,Townhouse,23 Admiralty Pl,Redwood City,CA,94065,,3,2.5,94065,1740,,1977,,,,,,,,,,42089,1350000,http://www.redfin.com/CA/Redwood-City/23-Admiralty-Pl-94065/home/1557952,,,,N,Y,37.533082,-122.247537,
Past Sale,Condo/Coop,441 Cork Harbour Cir Unit H,Redwood Shores,CA,94065,880000,3,2,Redwood Shores,1328,441876,1985,1,,,Sold,,,,,880000,42248,880000,http://www.redfin.com/CA/Redwood-City/441-Cork-Harbour-Cir-94065/unit-H/home/991364,MLSListings Inc. (MLSLI),ML81486258,Alain Pinel Realtors,N,Y,37.533095,-122.257489,0
Past Sale,Condo/Coop,445 Cork Harbour Cir Unit H,Redwood Shores,CA,94065,898000,3,2,Redwood Shores,1328,441876,1985,0,,,Sold,,,,,898000,42377,908000,http://www.redfin.com/CA/Redwood-City/445-Cork-Harbour-Cir-94065/unit-H/home/1595401,MLSListings Inc. (MLSLI),ML81533648,RE/MAX Star Properties,N,Y,37.533095,-122.257489,0
Past Sale,Condo/Coop,453 Cork Harbour Cir,Redwood City,CA,94065,,1,1,94065,764,,1985,,,,,,,,,,42060,450000,http://www.redfin.com/CA/Redwood-City/453-Cork-Harbour-Cir-94065/home/1906978,,,,N,Y,37.533095,-122.257489,
Past Sale,Condo/Coop,453 Cork Harbour Cir Unit G,Redwood City,CA,94065,,2,2,94065,900,,1985,,,,,,,,,,42171,730000,http://www.redfin.com/CA/Redwood-City/453-Cork-Harbour-Cir-94065/unit-G/home/1918185,,,,N,Y,37.533095,-122.257489,
Past Sale,Condo/Coop,409 Cork Harbor Cir Unit F,Redwood Shores,CA,94065,775000,2,2,Redwood Shores,1136,,1985,0,,,Sold,,,,,775000,42298,805000,http://www.redfin.com/CA/Redwood-City/409-Cork-Harbour-Cir-94065/unit-F/home/1966004,MLSListings Inc. (MLSLI),ML81515010,Berkshire Hathaway HomeServices DrysdaleProperties,N,Y,37.533095,-122.257489,0
Past Sale,Condo/Coop,425 Cork Harbour Cir Unit G,Redwood Shores,CA,94065,728000,2,2,Redwood Shores,900,441876,1985,1,Garage,,Sold,,,,42263,748000,42305,700000,http://www.redfin.com/CA/Redwood-City/425-Cork-Harbour-Cir-94065/unit-G/home/1993315,MLSListings Inc. (MLSLI),ML81501377,Alain Pinel Realtors,N,Y,37.533095,-122.257489,0
Past Sale,Condo/Coop,405 Cork Harbour Cir Unit D,REDWOOD CITY,CA,94065,775000,2,2,REDWOOD CITY,1136,441876,1985,1,Garage,,Sold,,,,,775000,42181,775000,http://www.redfin.com/CA/Redwood-City/405-Cork-Harbour-Cir-94065/unit-D/home/2043700,MLSListings Inc. (MLSLI),ML81472395,RE/MAX Star Properties,N,Y,37.533095,-122.257489,0
Past Sale,Condo/Coop,429 Cork Harbour Cir Unit G,REDWOOD CITY,CA,94065,749000,2,2,REDWOOD CITY,900,441876,1985,0,,,Sold,,,,,749000,42227,748000,http://www.redfin.com/CA/Redwood-City/429-Cork-Harbour-Cir-94065/unit-G/home/2051744,MLSListings Inc. (MLSLI),ML81472386,RE/MAX Star Properties,N,Y,37.533095,-122.257489,0
Past Sale,Condo/Coop,413 Cork Harbour Cir Apt C,Redwood City,CA,94065,,1,1,94065,764,,1985,,,,,,,,,,42062,506000,http://www.redfin.com/CA/Redwood-City/413-Cork-Harbour-Cir-94065/unit-C/home/1148211,,,,N,Y,37.533095,-122.257489,
Past Sale,Condo/Coop,413 Cork Harbour Cir Unit A,Redwood City,CA,94065,,2,2,94065,900,,1985,,,,,,,,,,42067,280000,http://www.redfin.com/CA/Redwood-City/413-Cork-Harbour-Cir-94065/unit-A/home/1041727,,,,N,Y,37.533095,-122.257489,
Past Sale,Condo/Coop,405 Cork Harbour Cir Unit A,REDWOOD CITY,CA,94065,478000,1,1,REDWOOD CITY,764,441876,1985,1,Garage,,Sold,,,,,478000,42055,565000,http://www.redfin.com/CA/Redwood-City/405-Cork-Harbour-Cir-94065/unit-A/home/1853210,MLSListings Inc. (MLSLI),ML81449874,RE/MAX Star Properties,N,Y,37.533095,-122.257489,0
Past Sale,Townhouse,1 Admiralty Pl,REDWOOD CITY,CA,94065,1248000,2,2.5,REDWOOD CITY,1540,4218,1977,2,Garage,,Sold,,,,42150,1258000,42181,1228000,http://www.redfin.com/CA/Redwood-City/1-Admiralty-Pl-94065/home/1989062,MLSListings Inc. (MLSLI),ML81466431,"TRI Investment Services, Inc.",N,Y,37.533131,-122.248779,0
Past Sale,Condo/Coop,4172 George Ave #5,SAN MATEO,CA,94403,649000,2,2,SAN MATEO,1128,,1967,1,Garage,,Sold,,,,42275,659000,42360,629000,http://www.redfin.com/CA/San-Mateo/4172-George-Ave-94403/unit-5/home/1911716,MLSListings Inc. (MLSLI),ML81516530,O'Dowd Estates,N,Y,37.5331545,-122.2869294,0
Past Sale,Condo/Coop,4150 George Ave #8,SAN MATEO,CA,94403,638888,2,2,SAN MATEO,1128,235409,1965,1,Garage,,Sold,,,,42348,625000,42380,638888,http://www.redfin.com/CA/San-Mateo/4150-George-Ave-94403/unit-8/home/2053740,MLSListings Inc. (MLSLI),ML81497080,The Abacus Realty,N,Y,37.5331607,-122.2876586,0
Past Sale,Condo/Coop,4150 George Ave Apt 1,San Mateo,CA,94403,,2,2,94403,1128,,1965,,,,,,,,,,42111,117500,http://www.redfin.com/CA/San-Mateo/4150-George-Ave-94403/unit-1/home/2055586,,,,N,Y,37.5331607,-122.2876586,
Past Sale,Condo/Coop,550 Shorebird Cir Unit 2101,Redwood City,CA,94065,,2,2,94065,1413,,1980,,,,,,,,,,42132,800000,http://www.redfin.com/CA/Redwood-City/550-Shorebird-Cir-94065/unit-2101/home/986941,,,,N,Y,37.533174,-122.254925,
Past Sale,Condo/Coop,540 Shorebird Cir Unit 21102,Redwood City,CA,94065,,2,2,94065,1300,,1980,,,,,,,,,,42146,850000,http://www.redfin.com/CA/Redwood-City/540-Shorebird-Cir-94065/unit-21102/home/1157803,,,,N,Y,37.533174,-122.254925,
Past Sale,Townhouse,550 Shorebird Cir #2104,Redwood Shores,CA,94065,789888,2,2.5,Redwood Shores,1300,324407,1980,1,Garage,,Sold,,,,42229,850000,42269,885000,http://www.redfin.com/CA/Redwood-City/550-Shorebird-Cir-94065/unit-2104/home/1336968,MLSListings Inc. (MLSLI),ML81499838,Alain Pinel Realtors,N,Y,37.533174,-122.254925,0
Past Sale,Townhouse,540 Shorebird Cir #21105,REDWOOD CITY,CA,94065,749000,2,2.5,REDWOOD CITY,1300,324407,1980,1,Garage,,Sold,,,,,749000,42251,850000,http://www.redfin.com/CA/Redwood-City/540-Shorebird-Cir-94065/unit-21105/home/1848045,MLSListings Inc. (MLSLI),ML81496920,Coldwell Banker,N,Y,37.533174,-122.254925,0
Past Sale,Condo/Coop,544 Shorebird Cir #25102,REDWOOD CITY,CA,94065,888000,3,2,REDWOOD CITY,1660,324407,1980,1,Garage,,Sold,,,,,888000,42139,1110000,http://www.redfin.com/CA/Redwood-City/544-Shorebird-Cir-94065/unit-25102/home/989129,MLSListings Inc. (MLSLI),ML81464178,Coldwell Banker,N,Y,37.533174,-122.254925,0
Past Sale,Condo/Coop,538 Shorebird Cir Unit 22204,Redwood City,CA,94065,,3,2,94065,1800,,1980,,,,,,,,,,42118,1061000,http://www.redfin.com/CA/Redwood-City/538-Shorebird-Cir-94065/unit-22204/home/989643,,,,N,Y,37.533174,-122.254925,
Past Sale,Single Family Residential,560 Seahorse Ln,Redwood City,CA,94065,,3,2,94065,1540,,1979,,,,,,,,,,42164,1395000,http://www.redfin.com/CA/Redwood-City/560-Seahorse-Ln-94065/home/1195830,,,,N,Y,37.533183,-122.243035,
Past Sale,Single Family Residential,32 Waterside Cir,Redwood Shores,CA,94065,1699000,4,2.5,Redwood Shores,2180,4534,1988,2,Garage,,Sold,,,,,1699000,42279,1830000,http://www.redfin.com/CA/Redwood-City/32-Waterside-Cir-94065/home/1136855,MLSListings Inc. (MLSLI),ML81515198,Today Sothebys International Realty,N,Y,37.533218,-122.236915,0
Past Sale,Single Family Residential,716 30th Ave,SAN MATEO,CA,94403,1245000,3,3,SAN MATEO,1800,5400,1947,1,Garage,,Sold,,,,,1245000,42348,1245000,http://www.redfin.com/CA/San-Mateo/716-30th-Ave-94403/home/2005255,MLSListings Inc. (MLSLI),ML81534724,Coldwell Banker,N,Y,37.533297,-122.317817,0
Past Sale,Multi-Family (2-4 Unit),22 W 38th Ave,SAN MATEO,CA,94403,1100000,4,,SAN MATEO,2550,5000,1947,2,Garage,,Sold,,,,,1100000,42304,1340000,http://www.redfin.com/CA/San-Mateo/22-W-38th-Ave-94403/home/2026965,MLSListings Inc. (MLSLI),ML81517226,Coldwell Banker,N,Y,37.53342,-122.294269,0
Past Sale,Condo/Coop,548 Shorebird Cir #3101,REDWOOD CITY,CA,94065,870000,3,2,REDWOOD CITY,1518,324407,1980,1,Garage,,Sold,,,,,870000,42251,1110000,http://www.redfin.com/CA/Redwood-City/548-Shorebird-Cir-94065/unit-3101/home/1595350,MLSListings Inc. (MLSLI),ML81498105,KW Peninsula Estates,N,Y,37.533492,-122.255114,0
Past Sale,Townhouse,103 Farallon Dr,BELMONT,CA,94002,899000,2,2.5,BELMONT,1400,1635,1990,1,Garage,,Sold,,,,,899000,42321,1025000,http://www.redfin.com/CA/Belmont/103-Farallon-Dr-94002/home/2053258,MLSListings Inc. (MLSLI),ML81517663,RE/MAX Star Properties,N,Y,37.533501,-122.267492,0
Past Sale,Condo/Coop,4161 George Ave #2,SAN MATEO,CA,94403,589000,2,2,SAN MATEO,1040,319489,1965,0,,,Sold,,,,,589000,42380,595000,http://www.redfin.com/CA/San-Mateo/4161-George-Ave-94403/unit-2/home/1934186,MLSListings Inc. (MLSLI),ML81520327,Doherty Realty,N,Y,37.5335814,-122.2877138,0
Past Sale,Townhouse,348 Treasure Island Dr,Belmont,CA,94002,,2,3.5,94002,1880,,1990,,,,,,,,,,42172,1100000,http://www.redfin.com/CA/Belmont/348-Treasure-Island-Dr-94002/home/1891596,,,,N,Y,37.533601,-122.269386,
Past Sale,Single Family Residential,42 Dockside Cir,Redwood Shores,CA,94065,1338000,4,2.5,Redwood Shores,2200,3725,1989,2,Garage,,Sold,,,,,1338000,42115,1390000,http://www.redfin.com/CA/Redwood-City/42-Dockside-Cir-94065/home/1810268,MLSListings Inc. (MLSLI),ML81455967,Coldwell Banker,N,Y,37.5336017,-122.2404892,0
Past Sale,Single Family Residential,1137 Ramblewood Way,SAN MATEO,CA,94403,1050000,3,2,SAN MATEO,1910,5000,1981,2,Garage,,Sold,,,,,1050000,42360,1460000,http://www.redfin.com/CA/San-Mateo/1137-Ramblewood-Way-94403/home/1935604,MLSListings Inc. (MLSLI),ML81522495,KW Peninsula Estates,N,Y,37.533619,-122.280312,0
Past Sale,Single Family Residential,1347 Enchanted Way,SAN MATEO,CA,94402,1398000,3,2,SAN MATEO,1450,10094,1959,2,Garage,,Sold,,,,,1398000,42206,1428000,http://www.redfin.com/CA/San-Mateo/1347-Enchanted-Way-94402/home/1658770,MLSListings Inc. (MLSLI),ML81471263,Coldwell Banker,N,Y,37.53362,-122.345474,0
Past Sale,Single Family Residential,585 Anchor Cir,Redwood Shores,CA,94065,1599950,5,3,Redwood Shores,2340,6400,1972,2,Garage,,Sold,,,,,1599950,42286,1750000,http://www.redfin.com/CA/Redwood-City/585-Anchor-Cir-94065/home/1899140,MLSListings Inc. (MLSLI),ML81514184,Today Sothebys International Realty,N,Y,37.533625,-122.245025,0
Past Sale,Single Family Residential,1335 Bel Aire Rd,San Mateo,CA,94402,,3,2,94402,1800,,1953,,,,,,,,,,42096,628500,http://www.redfin.com/CA/San-Mateo/1335-Bel-Aire-Rd-94402/home/1047566,,,,N,Y,37.53367,-122.34455,
Past Sale,Single Family Residential,3005 Del Monte St,SAN MATEO,CA,94403,1195000,3,2,SAN MATEO,1395,1395,1946,2,Garage,,Sold,,,,42240,1299000,42275,1179000,http://www.redfin.com/CA/San-Mateo/3005-Del-Monte-St-94403/home/1908686,MLSListings Inc. (MLSLI),ML81468616,"Nu Level Realty, Inc.",N,Y,37.533684,-122.315893,0
Past Sale,Single Family Residential,38 Waterside Cir,Redwood Shores,CA,94065,1645000,4,4,San Mateo,2340,5457,1988,2,,,Sold,,,,,1645000,42244,1811555,http://www.redfin.com/CA/Redwood-City/38-Waterside-Cir-94065/home/1593545,San Francisco Association of Realtors (SFARMLS),435832,Coldwell Banker Res. R.E. Svcs,N,Y,37.53371,-122.236371,0
Past Sale,Single Family Residential,1 Waterside Cir,Redwood Shores,CA,94065,1278000,3,2.5,Redwood Shores,1860,4096,1988,2,Garage,,Sold,,,,,1278000,42290,1400000,http://www.redfin.com/CA/Redwood-City/1-Waterside-Cir-94065/home/1754807,MLSListings Inc. (MLSLI),ML81513924,Today Sothebys International Realty,N,Y,37.533733,-122.238711,0
Past Sale,Single Family Residential,573 Seahorse Ln,Redwood Shores,CA,94065,1385000,3,2,Redwood Shores,1510,5950,1979,2,Garage,,Sold,,,,,1385000,42314,1430000,http://www.redfin.com/CA/Redwood-City/573-Seahorse-Ln-94065/home/2045002,MLSListings Inc. (MLSLI),ML81515857,Alain Pinel Realtors,N,Y,37.53374,-122.243768,0
Past Sale,Townhouse,110 Farallon Dr,BELMONT,CA,94002,1050000,3,2.5,BELMONT,1650,2889,1990,2,Garage,,Sold,,,,,1050000,42390,1150000,http://www.redfin.com/CA/Belmont/110-Farallon-Dr-94002/home/1396320,MLSListings Inc. (MLSLI),ML81534430,Hometown Realty A Janet Pepe Davis Agency,N,Y,37.533822,-122.267563,0
Past Sale,Townhouse,334 Treasure Island Dr,Belmont,CA,94002,,2,1.5,94002,1220,,1990,,,,,,,,,,42146,905000,http://www.redfin.com/CA/Belmont/334-Treasure-Island-Dr-94002/home/1666377,,,,N,Y,37.533856,-122.269099,
Past Sale,Townhouse,300 Treasure Island Dr,BELMONT,CA,94002,799000,2,1.5,BELMONT,1230,1741,1990,1,Garage,,Sold,,,,,799000,42338,900000,http://www.redfin.com/CA/Belmont/300-Treasure-Island-Dr-94002/home/745595,MLSListings Inc. (MLSLI),ML81519232,Realsmart Properties,N,Y,37.533865,-122.268308,0
Past Sale,Single Family Residential,16 E 38th Ave,SAN MATEO,CA,94403,919888,3,2,SAN MATEO,1340,5500,1957,2,Garage,,Sold,,,,,919888,42223,1183000,http://www.redfin.com/CA/San-Mateo/16-E-38th-Ave-94403/home/741939,MLSListings Inc. (MLSLI),ML81472574,Alain Pinel Realtors,N,Y,37.5338939,-122.292241,0
Past Sale,Single Family Residential,3115 Alameda De Las Pulgas,SAN MATEO,CA,94403,1100000,3,2,SAN MATEO,1850,7875,1949,2,Garage,,Sold,,,,,1100000,42269,1200000,http://www.redfin.com/CA/San-Mateo/3115-Alameda-de-las-Pulgas-94403/home/742344,MLSListings Inc. (MLSLI),ML81501107,Realsmart Properties,N,Y,37.534174,-122.309385,0
Past Sale,Single Family Residential,1321 Bel Aire Rd,SAN MATEO,CA,94402,1688000,4,3,SAN MATEO,2097,10000,1953,2,Garage,,Sold,,,,,1688000,42226,1750000,http://www.redfin.com/CA/San-Mateo/1321-Bel-Aire-Rd-94402/home/2038941,MLSListings Inc. (MLSLI),ML81472675,Coldwell Banker,N,Y,37.534196,-122.344729,0
Past Sale,Single Family Residential,409 Alder Ln,SAN MATEO,CA,94403,1458000,4,2,SAN MATEO,1930,6500,1951,2,Garage,,Sold,,,,,1458000,42354,1475000,http://www.redfin.com/CA/San-Mateo/409-Alder-Ln-94403/home/1979077,MLSListings Inc. (MLSLI),ML81522467,Coldwell Banker,N,Y,37.534235,-122.308159,0
Past Sale,Single Family Residential,581 Seahorse,Redwood Shores,CA,94065,1295000,3,2,Redwood Shores,1760,6350,1979,2,Garage,,Sold,,,,,1295000,42390,1375000,http://www.redfin.com/CA/Redwood-City/581-Seahorse-Ln-94065/home/940043,MLSListings Inc. (MLSLI),ML81534426,Today Sothebys International Realty,N,Y,37.534239,-122.244292,0
Past Sale,Single Family Residential,1330 Enchanted Way,SAN MATEO,CA,94402,1495000,3,2.5,SAN MATEO,1890,20000,1959,2,Garage,,Sold,,,,,1495000,42377,1500000,http://www.redfin.com/CA/San-Mateo/1330-Enchanted-Way-94402/home/733144,MLSListings Inc. (MLSLI),ML81520429,Coldwell Banker,N,Y,37.534276,-122.346426,0
Past Sale,Single Family Residential,1330 Enchanted Way,SAN MATEO,CA,94402,1495000,3,2.5,SAN MATEO,1890,20000,1959,2,Garage,,Sold,,,,,1495000,42377,1500000,http://www.redfin.com/CA/San-Mateo/1330-Enchanted-Way-94402/home/733144,MLSListings Inc. (MLSLI),ML81520429,Coldwell Banker,N,Y,37.534276,-122.346426,0
Past Sale,Single Family Residential,2 Channel Dr,REDWOOD CITY,CA,94065,1599888,4,3,REDWOOD CITY,2600,5286,1988,2,Garage,,Sold,,,,,1599888,42185,1730000,http://www.redfin.com/CA/Redwood-City/2-Channel-Dr-94065/home/1052162,MLSListings Inc. (MLSLI),ML81466773,RE/MAX Star Properties,N,Y,37.534311,-122.236669,0
Past Sale,Condo/Coop,10 SCENIC Way #207,SAN MATEO,CA,94403,718888,2,2,SAN MATEO,1138,,1974,1,Garage,,Sold,,,,,718888,42356,775000,http://www.redfin.com/CA/San-Mateo/10-Scenic-Way-94403/unit-207/home/1906130,MLSListings Inc. (MLSLI),ML81520796,Berkshire Hathaway Home Services California Realty,N,Y,37.5343469,-122.324118,0
Past Sale,Condo/Coop,10 Scenic Way #212,SAN MATEO,CA,94403,765000,2,2,SAN MATEO,1226,327072,1974,1,Garage,,Sold,,,,,765000,42277,820000,http://www.redfin.com/CA/San-Mateo/10-Scenic-Way-94403/unit-212/home/2033025,MLSListings Inc. (MLSLI),ML81512014,RE/MAX Investments,N,Y,37.5343469,-122.324118,0
Past Sale,Condo/Coop,10 Scenic Way Apt 117,San Mateo,CA,94403,,2,2,94403,1152,,1974,,,,,,,,,,42130,730000,http://www.redfin.com/CA/San-Mateo/10-Scenic-Way-94403/unit-117/home/1381347,,,,N,Y,37.5343469,-122.324118,
Past Sale,Condo/Coop,10 Scenic Way #113,SAN MATEO,CA,94403,698000,2,2,SAN MATEO,1080,,1974,1,Garage,,Sold,,,,,698000,42158,680000,http://www.redfin.com/CA/San-Mateo/10-Scenic-Way-94403/unit-113/home/1400786,MLSListings Inc. (MLSLI),ML81464195,Keller Williams Palo Alto,N,Y,37.5343469,-122.324118,0
Past Sale,Condo/Coop,10 Scenic Way #108,SAN MATEO,CA,94403,699000,2,2,SAN MATEO,1200,327072,1974,1,Garage,,Sold,,,,,699000,42216,820000,http://www.redfin.com/CA/San-Mateo/10-Scenic-Way-94403/unit-108/home/88856981,MLSListings Inc. (MLSLI),ML81485977,Coldwell Banker,N,Y,37.534347,-122.324118,0
Past Sale,Single Family Residential,245 E 40th Ave,SAN MATEO,CA,94403,899000,3,1,SAN MATEO,1340,7400,1950,2,Garage,,Sold,,,,,899000,42353,1158000,http://www.redfin.com/CA/San-Mateo/245-E-40th-Ave-94403/home/1340528,MLSListings Inc. (MLSLI),ML81521553,Keller Williams San Carlos,N,Y,37.5343919,-122.286745,0
Past Sale,Single Family Residential,728 Newport Cir,Redwood Shores,CA,94065,1499941,3,2.5,Redwood Shores,1510,4700,1985,2,Garage,,Sold,,,,,1499941,42388,1545000,http://www.redfin.com/CA/Redwood-City/728-Newport-Cir-94065/home/1803747,MLSListings Inc. (MLSLI),ML81520072,Coldwell Banker,N,Y,37.534449,-122.251906,0
Past Sale,Single Family Residential,93 Waterside Cir,REDWOOD CITY,CA,94065,1699000,4,3,REDWOOD CITY,2600,4478,1988,2,Garage,,Sold,,,,,1699000,42255,1725000,http://www.redfin.com/CA/Redwood-City/93-Waterside-Cir-94065/home/943077,MLSListings Inc. (MLSLI),ML81499124,Sereno Group,N,Y,37.534516,-122.238265,0
Past Sale,Single Family Residential,163 Louise Ln,SAN MATEO,CA,94403,1295000,3,2,SAN MATEO,1590,8640,1948,2,Garage,,Sold,,,,,1295000,42084,1688000,http://www.redfin.com/CA/San-Mateo/163-Louise-Ln-94403/home/1998905,MLSListings Inc. (MLSLI),ML81454812,Today Sothebys International Realty,N,Y,37.534546,-122.303829,0
Past Sale,Single Family Residential,91 Waterside Cir,Redwood Shores,CA,94065,1648000,4,2.5,Redwood Shores,2180,3980,1988,2,Garage,,Sold,,,,,1648000,42332,1690000,http://www.redfin.com/CA/Redwood-City/91-Waterside-Cir-94065/home/1489921,MLSListings Inc. (MLSLI),ML81519172,Today Sothebys International Realty,N,Y,37.5345579,-122.238129,0
Past Sale,Single Family Residential,3925 Orinda Dr,SAN MATEO,CA,94403,1295888,3,2,SAN MATEO,2000,7446,1950,2,Garage,,Sold,,,,,1295888,42107,1315000,http://www.redfin.com/CA/San-Mateo/3925-Orinda-Dr-94403/home/2033978,MLSListings Inc. (MLSLI),ML81457938,RE/MAX Star Properties,N,Y,37.53464,-122.288429,0
Past Sale,Single Family Residential,3921 Orinda Dr,San Mateo,CA,94403,,3,2,94403,1810,,1950,,,,,,,,,,42104,301000,http://www.redfin.com/CA/San-Mateo/3921-Orinda-Dr-94403/home/1979148,,,,N,Y,37.534777,-122.288448,
Past Sale,Single Family Residential,3920 Gillis Dr,San Mateo,CA,94403,,2,1,94403,860,,1950,,,,,,,,,,42079,800000,http://www.redfin.com/CA/San-Mateo/3920-Gillis-Dr-94403/home/1443219,,,,N,Y,37.534847,-122.287969,
Past Sale,Single Family Residential,138 Louise Ln,SAN MATEO,CA,94403,1595000,4,3,SAN MATEO,2170,5200,1948,2,Garage,,Sold,,,,,1595000,42066,1879000,http://www.redfin.com/CA/San-Mateo/138-Louise-Ln-94403/home/1908693,MLSListings Inc. (MLSLI),ML81447985,Today Sothebys International Realty,N,Y,37.5349239,-122.302546,0
Past Sale,Single Family Residential,1311 Parrott Dr,SAN MATEO,CA,94402,1398000,3,2,SAN MATEO,1760,9785,1953,2,Garage,,Sold,,,,,1350000,42072,1905000,http://www.redfin.com/CA/San-Mateo/1311-Parrott-Dr-94402/home/1829599,MLSListings Inc. (MLSLI),ML81452949,Coldwell Banker,N,Y,37.534942,-122.344068,0
Past Sale,Single Family Residential,721 Newport Cir,,CA,94065,918888,2,2.5,,1180,2520,,2,Garage,,Sold,,,,,918888,42144,1100000,http://www.redfin.com/CA/Redwood-City/721-Newport-Cir-94065/home/2055507,California Real Estate Technology Services (CARETS),15-890869,Fronen Investment Company,N,Y,37.534993,-122.251797,0
Past Sale,Single Family Residential,116 Williams Ln,FOSTER CITY,CA,94404,1175000,3,2.5,FOSTER CITY,1670,3192,1986,2,Garage,,Sold,,,,,1175000,42205,1350000,http://www.redfin.com/CA/Foster-City/116-Williams-Ln-94404/home/1932903,MLSListings Inc. (MLSLI),ML81469196,Today Sothebys International Realty,N,Y,37.535114,-122.269026,0
Past Sale,Single Family Residential,814 Sea Chase Dr,Redwood City,CA,94065,,4,3,94065,2540,,1989,,,,,,,,,,42151,1670000,http://www.redfin.com/CA/Redwood-City/814-Sea-Chase-Dr-94065/home/2049019,,,,N,Y,37.535161,-122.234545,
Past Sale,Single Family Residential,219 Arbor Ln,SAN MATEO,CA,94403,1495000,4,2.5,SAN MATEO,1685,5005,1940,1,Garage,,Sold,,,,,1495000,42115,1650000,http://www.redfin.com/CA/San-Mateo/219-Arbor-Ln-94403/home/745098,MLSListings Inc. (MLSLI),ML81459387,Coldwell Banker,N,Y,37.535202,-122.306003,0
Past Sale,Single Family Residential,310 Beacon Shores Dr,Redwood Shores,CA,94065,948000,2,2.5,Redwood Shores,1180,2310,1984,2,Garage,,Sold,,,,,948000,42237,1140000,http://www.redfin.com/CA/Redwood-City/310-Beacon-Shores-Dr-94065/home/1278476,MLSListings Inc. (MLSLI),ML81496825,KW Peninsula Estates,N,Y,37.535205,-122.250641,0
Past Sale,Single Family Residential,147 Chestnut Ln,SAN MATEO,CA,94403,1495000,3,2.5,SAN MATEO,1480,6700,1947,1,Garage,,Sold,,,,,1495000,42243,1575000,http://www.redfin.com/CA/San-Mateo/147-Chestnut-Ln-94403/home/1047692,MLSListings Inc. (MLSLI),ML81496522,Professional Real Estate Brokerage,N,Y,37.535338,-122.302765,0
